"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"332","100","0","48","ALS","0.01","3.99533131467994","7.58714025201449","7.99260536266223"
"333","100","0","48","JE","0.01","4.27409214888086","8.13923319275925","7.58864538413367"
"334","100","0","48","RASE","0.01","3.72107518610678","7.6168332089043","7.42318579490316"
"335","100","0","48","MASE","0.33","2.81166327598049","6.60670709510084","5.4465673425329"
"336","100","0","48","ASE1","0.34","3.64065033637407","3.59177874715187","4.21908628686084"
"337","100","0","49","AASE","0.1","7.42418685000304","3.1534712731085","8.50120401053108"
"338","100","0","49","OMNI","0.07","7.98086348754215","3.09958880011144","7.75848884375887"
"339","100","0","49","ALS","0.07","8.04332064483111","3.10224540561451","7.78643708993068"
"340","100","0","49","JE","0.24","8.23366987629589","2.47124930828263","6.92867486136493"
"341","100","0","49","RASE","0.19","7.8218082235478","3.28382772280844","7.43127500775495"
"342","100","0","49","MASE","0.29","7.70836376295847","2.89481978476201","8.52809036823285"
"343","100","0","49","ASE1","0.29","3.32891489817778","3.00640736834455","3.94273440138966"
"344","100","0","50","AASE","0.07","3.56378428645084","8.45024170910096","10.1567847303488"
"345","100","0","50","OMNI","0.06","3.64148248466974","8.40136655381249","9.94477530574447"
"346","100","0","50","ALS","0.07","3.45537705626266","8.48881694863573","9.8548523660268"
"347","100","0","50","JE","0.07","3.46498149142322","8.66079969847323","10.2144039797851"
"348","100","0","50","RASE","0.04","4.33922910362868","8.12035293508769","9.96217988538238"
"349","100","0","50","MASE","0.27","2.41978868172325","7.48751742746627","9.09736650835836"
"350","100","0","50","ASE1","0.43","2.9288456262454","1.50840268871051","6.52118991934724"
"351","100","0","51","AASE","0.04","7.89623520353039","8.42483337518657","3.5845265410678"
"352","100","0","51","OMNI","0.02","7.955060531393","8.00078345166848","3.62387850609983"
"353","100","0","51","ALS","0.03","8.09790306477278","7.61631138665882","3.58142308621942"
"354","100","0","51","JE","0.27","6.8553410790429","8.37315235325742","0.708003238971888"
"355","100","0","51","RASE","0.18","7.63484066122197","8.24960389366779","1.46079205598907"
"356","100","0","51","MASE","0.2","8.9999608327723","7.13123956626702","3.27389295664922"
"357","100","0","51","ASE1","0.39","3.94651502245888","2.82144094333688","2.77331675478327"
"358","100","0","52","AASE","0.02","7.90017566230026","7.95102395263873","4.01574048696694"
"359","100","0","52","OMNI","0.03","8.18997294573735","7.96704975611453","3.615094001311"
"360","100","0","52","ALS","0.04","8.08987216932008","7.77341547254161","3.54745147831147"
"361","100","0","52","JE","0.01","8.0459426524346","8.11541518906212","3.9481809262015"
"362","100","0","52","RASE","0.1","7.80118436418639","7.98629116913189","3.42602274235633"
"363","100","0","52","MASE","0.18","8.5014659001404","6.34236407854872","2.90516172764979"
"364","100","0","52","ASE1","0.19","4.82940180688877","3.6973473477199","3.66012764570298"
"365","100","0","53","AASE","0.02","5.03265972597934","8.62459819404155","8.8347040663016"
"366","100","0","53","OMNI","0.02","5.06732409263724","8.70376367302282","8.66559982684768"
"367","100","0","53","ALS","0.02","5.15402367041501","8.70978208408677","8.87162736528308"
"368","100","0","53","JE","0.46","10.0523516036965","8.59903685502508","3.28581635494226"
"369","100","0","53","RASE","0.47","9.87902144798586","8.93664048984121","3.76531317464344"
"370","100","0","53","MASE","0.36","9.53919928169864","8.49332312331087","3.12907317974361"
"371","100","0","53","ASE1","0.46","3.90942234663062","4.58546408554329","4.01175080842377"
"372","100","0","54","AASE","0","7.71076488207901","7.23201837948816","4.85918950653697"
"373","100","0","54","OMNI","0","7.86886687577866","7.1386621154881","4.44436301140493"
"374","100","0","54","ALS","0.05","8.05210955306459","7.24292736421221","4.09672412936464"
"375","100","0","54","JE","0.01","7.34199176828471","7.28050563250004","4.93437388895306"
"376","100","0","54","RASE","0.02","7.86748707340439","7.12688437888429","3.98452936794458"
"377","100","0","54","MASE","0.29","7.77693671164668","8.06077585504934","2.79773507016068"
"378","100","0","54","ASE1","0.24","3.57538703079295","4.24555708186641","3.57702503693651"
"379","100","0","55","AASE","0.07","3.21489283148055","5.9570510210065","8.87233388101162"
"380","100","0","55","OMNI","0.06","3.15118864661781","5.56322424048405","7.88981310253282"
"381","100","0","55","ALS","0.06","3.07472578718484","5.44318182755678","7.64688701099434"
"382","100","0","55","JE","0.08","3.09624245294644","5.90773322759689","8.44152649494027"
"383","100","0","55","RASE","0.13","2.9374156606986","5.62941331669701","8.40365846290533"
"384","100","0","55","MASE","0.31","2.67652594205795","4.23715200147069","7.21654120748563"
"385","100","0","55","ASE1","0.56","3.12128347775917","4.78414580510815","3.29650792573514"
"386","100","0","56","AASE","0.05","8.76651917223854","8.4388100395236","3.64674410472906"
"387","100","0","56","OMNI","0.12","7.98907063488056","8.81730810810706","3.22272485836245"
"388","100","0","56","ALS","0.1","8.60714524395046","7.85595097858538","3.25653464146987"
"389","100","0","56","JE","0.2","8.00683682340322","10.907518564868","3.18048180474265"
"390","100","0","56","RASE","0.31","10.5262059559995","8.61204579474049","2.31650538106579"
"391","100","0","56","MASE","0.24","6.5358725180659","8.46623650840608","2.60634401480382"
"392","100","0","56","ASE1","0.2","4.56210829260105","3.9571591674482","2.04552000884096"
"393","100","0","57","AASE","0.17","2.50625216877952","6.95390379085925","8.2523967754583"
"394","100","0","57","OMNI","0.05","4.07385252481594","8.20848902548398","6.84475511966729"
"395","100","0","57","ALS","0.05","3.80875769571482","8.88228613017359","6.94514053020606"
"396","100","0","57","JE","0.04","3.93778975552287","8.77712298586647","6.78728742178781"
"397","100","0","57","RASE","0.09","3.31229352151372","7.74012112484811","6.45279840400092"
"398","100","0","57","MASE","0.15","2.34152626530146","6.64718180666786","6.28388348937316"
"399","100","0","57","ASE1","0.41","1.88956815787979","3.07082939273459","3.87417934991284"
"400","100","0","58","AASE","0.04","8.29281750301528","3.48612132868654","6.91463590783999"
"401","100","0","58","OMNI","0.04","8.45784821523121","3.3511479808571","7.06936322174626"
"402","100","0","58","ALS","0.04","8.5094844819291","3.31705620537734","7.09203307521946"
"403","100","0","58","JE","0.04","8.22871372553583","3.48817417846881","6.76520916733413"
"404","100","0","58","RASE","0.1","8.65391213364232","3.34362947642066","6.83027728549351"
"405","100","0","58","MASE","0.2","9.66253753228452","2.85691822293016","5.56122165075355"
"406","100","0","58","ASE1","0.37","3.61452549070574","2.64399998349679","3.4732205372699"
"407","100","0","59","AASE","0.13","9.4663869387842","2.78637560257108","6.48606202327385"
"408","100","0","59","OMNI","0.14","9.61286489784206","3.24357972695645","6.97651535033096"
"409","100","0","59","ALS","0.14","9.40075413160822","3.38176529294104","6.92034155964071"
"410","100","0","59","JE","0.11","9.45330741217988","3.21494636739523","6.61883338474808"
"411","100","0","59","RASE","0.26","8.22166291554636","2.01478255058541","6.68038409623817"
"412","100","0","59","MASE","0.25","5.90498455538422","2.31336787542141","5.62663295998399"
"413","100","0","59","ASE1","0.35","3.44413268897722","4.94176923242871","3.46502746418856"
"414","100","0","60","AASE","0.03","7.35235735132109","3.82533403201436","7.14305245528258"
"415","100","0","60","OMNI","0.04","7.1076976482009","3.51587677273402","7.16625992535747"
"416","100","0","60","ALS","0.04","6.8878174601981","3.52586684187272","7.18473720627605"
"417","100","0","60","JE","0.11","7.40114161887174","2.99032636230481","8.55234818373072"
"418","100","0","60","RASE","0.2","8.18106233102064","1.89026387680404","6.93016571071714"
"419","100","0","60","MASE","0.17","5.41396734469034","3.36753043926291","8.08705832415757"
"420","100","0","60","ASE1","0.23","3.66254317723664","3.35096781603955","4.38847368045019"
"421","100","0","61","AASE","0.3","7.52130434863763","6.41289544925728","2.1955441185572"
"422","100","0","61","OMNI","0.09","6.51424655286772","7.08931462471608","2.74261809632854"
"423","100","0","61","ALS","0.24","7.80871373053557","5.3484036537244","3.33611462795672"
"424","100","0","61","JE","0.1","6.4269376104675","7.27286207284251","2.85822803716947"
"425","100","0","61","RASE","0.26","7.17319862031432","6.5729282768229","3.2433939352375"
"426","100","0","61","MASE","0.17","4.76537397832961","6.29312722685303","2.10847744665137"
"427","100","0","61","ASE1","0.37","4.18716621762092","3.84571885076993","2.78931895588271"
"428","100","0","62","AASE","0.04","7.28963297387927","3.99326141974714","8.53906534889977"
"429","100","0","62","OMNI","0.04","7.09841160478603","3.84024437327709","8.4645606006907"
"430","100","0","62","ALS","0.05","7.50948719254456","3.71808088491054","7.48435336158663"
"431","100","0","62","JE","0.03","7.16712397275756","3.97441608657876","8.53360119318495"
"432","100","0","62","RASE","0.12","8.02955899822451","3.18741210873161","6.64535840173599"
"433","100","0","62","MASE","0.21","7.84438765333064","2.67686757538866","5.6719956176896"
"434","100","0","62","ASE1","0.29","3.80466986754077","5.84944354601321","3.22111410810812"
"435","100","0","63","AASE","0.02","5.27204604850272","6.5437533300434","6.29224906832297"
"436","100","0","63","OMNI","0.02","5.31692419868047","6.48876168512076","6.38252325325579"
"437","100","0","63","ALS","0.02","5.24103223020321","6.4162721722986","6.39719505199642"
"438","100","0","63","JE","0.02","5.28436430000092","6.55127342800271","6.19317996706916"
"439","100","0","63","RASE","0","4.69045034556047","6.08426407910818","5.92558127635627"
"440","100","0","63","MASE","0.31","1.49546065281191","4.70076155886167","5.98164148104764"
"441","100","0","63","ASE1","0.23","3.67555161002465","4.14051047091145","7.58616534737892"
"442","100","0","64","AASE","0.05","3.87185074219327","6.87713241628599","7.22371120184191"
"443","100","0","64","OMNI","0.05","3.88412354992386","6.85411813320099","6.96456410192443"
"444","100","0","64","ALS","0.02","3.75398279555852","6.87362793071084","6.58262887142774"
"445","100","0","64","JE","0.07","3.60686947019812","6.7957466149314","6.94324582487105"
"446","100","0","64","RASE","0.01","3.96341200486158","6.84488448040611","6.62892075505998"
"447","100","0","64","MASE","0.12","3.50057674078215","6.77284144865953","4.84897396730182"
"448","100","0","64","ASE1","0.52","2.97443670139697","2.97818060878582","3.62595898326862"
"449","100","0","65","AASE","0.11","3.20097493468063","7.51741995384674","6.69054818504153"
"450","100","0","65","OMNI","0.08","3.32580834147273","7.63941853901615","6.80998330843752"
"451","100","0","65","ALS","0.07","3.32986518562116","7.6000877591549","6.71672800888734"
"452","100","0","65","JE","0.35","3.1525863173598","6.46254459564814","7.34037807404941"
"453","100","0","65","RASE","0.34","2.20345375967418","7.04835296999326","6.93889505707539"
"454","100","0","65","MASE","0.35","3.09709100819555","6.38483247646644","6.00193081509057"
"455","100","0","65","ASE1","0.39","3.22305938397279","3.33263063177209","4.02046538046245"
"456","100","0","66","AASE","0.22","8.52421812759412","7.29166171853684","3.12088729858596"
"457","100","0","66","OMNI","0.17","6.44053358810721","7.589180241108","3.07732252442692"
"458","100","0","66","ALS","0.29","2.14949669925687","7.7959078837847","5.39562755691715"
"459","100","0","66","JE","0.41","8.6860661584871","1.98484876614819","7.01990248165514"
"460","100","0","66","RASE","0.23","6.49178843648186","7.10404306593044","2.81176497754178"
"461","100","0","66","MASE","0.24","5.38149223813538","5.8310477349284","1.59310110546921"
"462","100","0","66","ASE1","0.32","3.80658987337615","3.64918650872527","2.66307386999318"
"463","100","0","67","AASE","0.06","8.73057919433261","3.96857298283457","9.17611206696898"
"464","100","0","67","OMNI","0.14","9.81801733578765","2.65109997244591","8.57271895109434"
"465","100","0","67","ALS","0.06","8.46131154218128","3.79824476335811","8.57838091508825"
"466","100","0","67","JE","0.07","8.76035888447102","3.89939658548911","8.74239659931801"
"467","100","0","67","RASE","0.16","9.67619283357943","2.72563828103781","8.69315558393192"
"468","100","0","67","MASE","0.27","7.96883640037911","3.38857811311949","5.4701476028808"
"469","100","0","67","ASE1","0.41","3.33810022154287","3.37310304526786","3.97153145366781"
"470","100","0","68","AASE","0","6.13815374562099","3.93819185459351","6.74303302945283"
"471","100","0","68","OMNI","0.01","6.10306398957881","3.96318419889729","6.5745555696615"
"472","100","0","68","ALS","0","5.92642077690428","3.85320398910343","6.45262546671835"
"473","100","0","68","JE","0","6.14493307994761","3.88189293596041","6.68015444779627"
"474","100","0","68","RASE","0.12","6.01573083184015","3.61110457569446","7.69010745258275"
"475","100","0","68","MASE","0.24","6.16602834659342","2.56000682054995","6.29525261932527"
"476","100","0","68","ASE1","0.49","2.91368704411836","2.88244514752158","2.54954826923227"
"477","100","0","69","AASE","0.02","6.76711315017948","3.96530503157825","8.30409033661995"
"478","100","0","69","OMNI","0.01","7.29114933742272","4.19109723336535","7.43536906715141"
"479","100","0","69","ALS","0.01","7.22664067732203","4.06788110466161","7.30909679998353"
"480","100","0","69","JE","0.01","7.27423240607153","4.0439180140896","7.61868264110355"
"481","100","0","69","RASE","0.05","6.70175849801408","3.18897501470161","7.94740156237394"
"482","100","0","69","MASE","0.19","8.54439556961784","1.83018561224606","5.88832100822655"
"483","100","0","69","ASE1","0.47","2.97839285778372","3.45483179073139","4.18378804239815"
"484","100","0","70","AASE","0.04","3.96001405734259","8.37622856749886","8.21768344081082"
"485","100","0","70","OMNI","0.04","3.8870423736634","8.37893850357156","8.12719868792666"
"486","100","0","70","ALS","0.04","3.86785357731184","8.34874412426436","7.90597303465058"
"487","100","0","70","JE","0.04","3.89757886029092","8.42762480477082","8.25165713749248"
"488","100","0","70","RASE","0.05","3.80899722446502","7.93131922508105","8.38208742977057"
"489","100","0","70","MASE","0.1","3.28124978123193","6.3174666006224","7.32843687403461"
"490","100","0","70","ASE1","0.29","3.02903964445171","3.2670266736268","4.30084433380367"
"491","100","0","71","AASE","0.02","7.44771009729525","4.54974103406373","8.10414472489508"
"492","100","0","71","OMNI","0.03","7.28618679641881","4.51535477313632","8.0460356907325"
"493","100","0","71","ALS","0.02","7.36717067800079","4.51676788559248","7.89307458759912"
"494","100","0","71","JE","0.02","7.28464816573228","4.57691119326773","8.02616080096734"
"495","100","0","71","RASE","0.04","7.2165405142115","3.7643516598482","7.85860485116639"
"496","100","0","71","MASE","0.21","6.08106833130913","2.96836709286746","6.16540724788583"
