"","node_id","graph","method","c","average_mse","average_estimate","average_bias","empirical_var","theo_bias","theo_var","theo_mse"
"1","1","Graph 1","Abar",0.0565685424949238,0.040410810541061,0.512499353496212,-0.194607427690335,0.00254130092974171,-0.193159181110693,0.00262627799415858,0.0399367472415119
"2","1","Graph 1","Abar",0.113137084989848,0.0356731714930712,0.525221322936893,-0.181885458249655,0.00259344501539964,-0.179580221431058,0.00272534754780621,0.0349744034770341
"3","1","Graph 1","Abar",0.169705627484771,0.0310282141889693,0.538839970041666,-0.168266811144881,0.00271721166776994,-0.166342131018665,0.00280115617163389,0.0304708607234644
"4","1","Graph 1","Abar",0.226274169979695,0.0273128632692988,0.550151264608216,-0.156955516578332,0.00268050959452236,-0.153420459796066,0.00285692297502808,0.0263947604590643
"5","1","Graph 1","Abar",0.282842712474619,0.022755337911712,0.565845944790676,-0.141260836395872,0.00280351752998084,-0.140793547967815,0.00289529926487116,0.0227181224142365
"6","1","Graph 1","Abar",0.339411254969543,0.0192515489172106,0.578628533922848,-0.128478247263699,0.00274763653379213,-0.128442099576908,0.00291848844807311,0.0194158613917974
"7","1","Graph 1","Abar",0.395979797464467,0.0169552651478505,0.587357545263676,-0.119749235922871,0.00261800364738645,-0.116348836368099,0.00292833678162623,0.016465388505837
"8","1","Graph 1","Abar",0.45254833995939,0.0150208429745211,0.596820410638932,-0.110286370547615,0.00286062006602116,-0.104498214213054,0.00292640291745182,0.0138462796911691
"9","1","Graph 1","Abar",0.509116882454314,0.0118516336757139,0.612383174584245,-0.0947236066023026,0.00288195398194803,-0.0928761888081,0.00291401180610986,0.0115399982536277
"10","1","Graph 1","Abar",0.565685424949238,0.0100799122175534,0.621167440565851,-0.085939340620697,0.00269703899022346,-0.0814700205679682,0.00289229691519483,0.00952966116654
"11","1","Graph 1","Abar",0.622253967444162,0.00762793275640056,0.637244278399136,-0.0698625027874117,0.00274991337405351,-0.0702681109873828,0.00286223361471337,0.00779984103644852
"12","1","Graph 1","Abar",0.678822509939086,0.00683559026218132,0.643741493466926,-0.0633652877196213,0.00282325382821915,-0.0592598644810874,0.00282466581286636,0.0063363973511832
"13","1","Graph 1","Abar",0.735391052434009,0.00525337416050458,0.655581715502597,-0.0515250656839503,0.00260114290967887,-0.0484355710152646,0.00278032738235149,0.00512633192192623
"14","1","Graph 1","Abar",0.791959594928933,0.00437367445017669,0.665034860613405,-0.0420719205731422,0.00260623418364755,-0.0377863058294632,0.00272985952835542,0.00415766443659315
"15","1","Graph 1","Abar",0.848528137423857,0.00365816054340517,0.675712081968304,-0.0313946992182438,0.00267520861301419,-0.027303843302366,0.00267382496758066,0.00341932482666082
"16","1","Graph 1","Abar",0.905096679918781,0.00268183447343532,0.68853046017104,-0.0185763210155075,0.00233909386482896,-0.0169805825969742,0.00261271958114278,0.00290105976647545
"17","1","Graph 1","Abar",0.961665222413705,0.00249986379847664,0.69645347956942,-0.0106533016171275,0.00238875972285401,-0.00680948317417753,0.00254698205125993,0.00259335111235934
"18","1","Graph 1","Abar",1.01823376490863,0.00226006096536532,0.707028685541639,-7.80956449087614e-05,0.00226231718361918,0.00321599138037298,0.00247700187731696,0.00248734447787559
"19","1","Graph 1","Abar",1.07480230740355,0.00249443524714142,0.717361990418144,0.0102552092315963,0.00239165758834594,0.0131019224896079,0.00240312608060348,0.00257478645352717
"20","1","Graph 1","Abar",1.13137084989848,0.00278994597524968,0.728682831449879,0.0215760502633312,0.00232674677706094,0.0228539797277765,0.00232566484135245,0.00284796923075007
"21","1","Graph 1","Abar",1.1879393923934,0.00306702582067056,0.736087891593267,0.0289811104067199,0.00222935041067475,0.0324774588418281,0.00224489626131465,0.00329968159413729
